id,timestamp,likes,retweets
1397145018742317056,2021-05-25T10:58:24.000Z,3040,775
1396963824427847684,2021-05-24T22:58:24.000Z,3766,906
1396782630079762434,2021-05-24T10:58:24.000Z,3778,932
1396598919283593216,2021-05-23T22:48:24.000Z,3558,941
1396417724193067010,2021-05-23T10:48:24.000Z,2554,586
1396234015397629955,2021-05-22T22:38:24.000Z,2737,649
1396052821208969218,2021-05-22T10:38:24.000Z,2844,640
1395871626596691969,2021-05-21T22:38:24.000Z,3013,757
1395687917754978307,2021-05-21T10:28:24.000Z,1522,378
1395504206887505921,2021-05-20T22:18:24.000Z,3152,714
1395320501896196098,2021-05-20T10:08:26.000Z,2863,656
1395139302959558661,2021-05-19T22:08:24.000Z,2830,708
1394955692012888066,2021-05-19T09:58:48.000Z,2408,547
1394771881312636928,2021-05-18T21:48:24.000Z,3196,802
1394588171749445632,2021-05-18T09:38:24.000Z,1525,368
1394406977493684237,2021-05-17T21:38:24.000Z,3051,745
1394225783351152640,2021-05-17T09:38:24.000Z,2951,654
1394044589305171972,2021-05-16T21:38:24.000Z,3075,730
1393863394437083138,2021-05-16T09:38:24.000Z,3564,866
1393679685012402177,2021-05-15T21:28:24.000Z,3556,827
1393498490932764672,2021-05-15T09:28:24.000Z,3107,750
1393317296433680385,2021-05-14T21:28:24.000Z,3092,747
1393136102312136708,2021-05-14T09:28:24.000Z,2919,703
1392952392921108481,2021-05-13T21:18:24.000Z,2467,566
1392771198497529856,2021-05-13T09:18:24.000Z,2365,518
1392587488724672517,2021-05-12T21:08:24.000Z,3484,896
1392403777811066880,2021-05-12T08:58:24.000Z,1684,384
1392220068331798533,2021-05-11T20:48:25.000Z,2910,748
1392038874013216773,2021-05-11T08:48:25.000Z,2901,745
1391855164311670787,2021-05-10T20:38:25.000Z,3391,820
1391673968973815808,2021-05-10T08:38:24.000Z,2918,698
1391492774114086916,2021-05-09T20:38:24.000Z,3264,834
1391309063707844608,2021-05-09T08:28:24.000Z,3467,836
1391125354673283088,2021-05-08T20:18:25.000Z,3118,797
1390944158639087618,2021-05-08T08:18:24.000Z,3019,729
1390760449101160450,2021-05-07T20:08:24.000Z,2958,706
1390576741798850562,2021-05-07T07:58:25.000Z,2649,637
1390393028234387458,2021-05-06T19:48:24.000Z,2871,724
1390209319048728579,2021-05-06T07:38:25.000Z,2963,803
1390025609343119368,2021-05-05T19:28:25.000Z,3381,905
1389841900094562306,2021-05-05T07:18:25.000Z,3353,880
1389658190363742209,2021-05-04T19:08:25.000Z,2703,647
1389476994329493507,2021-05-04T07:08:25.000Z,3702,950
1389295799658557441,2021-05-03T19:08:25.000Z,4297,1063
1389114605637623808,2021-05-03T07:08:25.000Z,4535,1156
1388930894455611393,2021-05-02T18:58:24.000Z,3119,776
1388747184623980549,2021-05-02T06:48:25.000Z,3878,1031
1388563474373091336,2021-05-01T18:38:25.000Z,3455,890
1388379762696069120,2021-05-01T06:28:24.000Z,3727,930
1388196054269665287,2021-04-30T18:18:25.000Z,3488,842
1388014859846144004,2021-04-30T06:18:25.000Z,3246,838
1387831149876195333,2021-04-29T18:08:25.000Z,3649,897
1387649954152394754,2021-04-29T06:08:25.000Z,3657,992
1387466245239357451,2021-04-28T17:58:25.000Z,1809,485
1387282533356773380,2021-04-28T05:48:25.000Z,3152,871
1387098831905599493,2021-04-27T17:38:27.000Z,3144,826
1386917629672185856,2021-04-27T05:38:25.000Z,4674,1232
1386733921493262341,2021-04-26T17:28:25.000Z,3773,1012
1386552725551333376,2021-04-26T05:28:25.000Z,4061,1032
1386371531408818179,2021-04-25T17:28:25.000Z,1733,450
1386190336494551040,2021-04-25T05:28:25.000Z,4116,1132
1386006626390269954,2021-04-24T17:18:25.000Z,2581,625
1385825431996313603,2021-04-24T05:18:25.000Z,3169,886
1385641724324859908,2021-04-23T17:08:25.000Z,4047,1118
1385458016577892352,2021-04-23T04:58:26.000Z,2567,603
1385276818970775554,2021-04-22T16:58:25.000Z,3671,930
1385093108036259845,2021-04-22T04:48:25.000Z,5035,1202
1384909398972248065,2021-04-21T16:38:25.000Z,3755,974
1384728202434723840,2021-04-21T04:38:25.000Z,3401,884
1384547008195727364,2021-04-20T16:38:25.000Z,3295,884
1384363297760333825,2021-04-20T04:28:25.000Z,3062,764
1384179599689486339,2021-04-19T16:18:28.000Z,2775,718
1383998394352369665,2021-04-19T04:18:25.000Z,3695,1022
1383814683950342149,2021-04-18T16:08:25.000Z,3178,786
1383633487995883529,2021-04-18T04:08:24.000Z,3925,1071
1383449778739040268,2021-04-17T15:58:25.000Z,2854,665
1383268583245979649,2021-04-17T03:58:24.000Z,4152,1021
1383084873628409861,2021-04-16T15:48:25.000Z,2711,667
1382903679112638464,2021-04-16T03:48:24.000Z,4492,1147
1382719970409320450,2021-04-15T15:38:25.000Z,3286,796
1382538775285297155,2021-04-15T03:38:25.000Z,3741,953
1382355068721233922,2021-04-14T15:28:25.000Z,3800,976
1382173871714004994,2021-04-14T03:28:25.000Z,3266,853
1381990162134097921,2021-04-13T15:18:25.000Z,3040,784
1381808965705728005,2021-04-13T03:18:24.000Z,3884,1026
1381625256486580227,2021-04-12T15:08:25.000Z,3150,786
1381444059902971905,2021-04-12T03:08:24.000Z,3054,845
1381260349475844097,2021-04-11T14:58:24.000Z,3142,768
1381076640164364291,2021-04-11T02:48:24.000Z,3409,902
1380895445917048834,2021-04-10T14:48:24.000Z,3827,957
1380714251757760519,2021-04-10T02:48:24.000Z,3481,904
1380530542597275651,2021-04-09T14:38:25.000Z,2803,677
1380346832526655499,2021-04-09T02:28:25.000Z,3407,907
1380163127191465993,2021-04-08T14:18:26.000Z,3147,793
1379979413471834113,2021-04-08T02:08:25.000Z,3104,790
1379795701924790273,2021-04-07T13:58:25.000Z,3073,737
1379604440806723589,2021-04-07T01:18:25.000Z,3524,876
1379420731629535235,2021-04-06T13:08:25.000Z,2911,722
1379239535326945282,2021-04-06T01:08:24.000Z,3571,935
1379055827458392067,2021-04-05T12:58:25.000Z,3164,732
1378874632233750537,2021-04-05T00:58:25.000Z,4140,1025
1378690921982799873,2021-04-04T12:48:25.000Z,3377,862
1378507211643744258,2021-04-04T00:38:25.000Z,3334,828
1378323501183033348,2021-04-03T12:28:25.000Z,1873,459
1378142305966817285,2021-04-03T00:28:25.000Z,3888,967
1377961111853662209,2021-04-02T12:28:25.000Z,3276,789
1377777401627869187,2021-04-02T00:18:25.000Z,2949,774
1377593691628580868,2021-04-01T12:08:25.000Z,3546,856
1377409985576009729,2021-03-31T23:58:26.000Z,3416,865
1377228788145225728,2021-03-31T11:58:25.000Z,3425,931
1377047593377792003,2021-03-30T23:58:25.000Z,3015,760
1376866399247798275,2021-03-30T11:58:25.000Z,3179,767
1376683056065609731,2021-03-29T23:49:52.000Z,3338,853
1376501494992736266,2021-03-29T11:48:25.000Z,2757,711
1376320299231289348,2021-03-28T23:48:24.000Z,3661,920
1376136589760458752,2021-03-28T11:38:25.000Z,3152,756
1375955394271571980,2021-03-27T23:38:24.000Z,3425,858
1375771685929025538,2021-03-27T11:28:25.000Z,3319,841
1375590490951839744,2021-03-26T23:28:24.000Z,3233,820
1375406782168850438,2021-03-26T11:18:25.000Z,2672,705
1375225585828528128,2021-03-25T23:18:24.000Z,2703,718
1375044391702773766,2021-03-25T11:18:24.000Z,3104,819
1374863197547728896,2021-03-24T23:18:24.000Z,3263,879
1374682003321323528,2021-03-24T11:18:24.000Z,3208,775
1374498294269767683,2021-03-23T23:08:24.000Z,3198,842
1374317099020120067,2021-03-23T11:08:24.000Z,3310,910
1374133389842907139,2021-03-22T22:58:24.000Z,3019,768
1373949681290649605,2021-03-22T10:48:25.000Z,3337,860
1373765972490862592,2021-03-21T22:38:25.000Z,3131,788
1373584775265587207,2021-03-21T10:38:25.000Z,3486,881
1373403581089472512,2021-03-20T22:38:24.000Z,3229,803
1373219874416250880,2021-03-20T10:28:25.000Z,2964,778
1373038676884795393,2021-03-19T22:28:25.000Z,3475,895
1372857482649952257,2021-03-19T10:28:24.000Z,2939,757
1372676288373198849,2021-03-18T22:28:24.000Z,2395,617
1372492587974660099,2021-03-18T10:18:27.000Z,3335,855
1372311383845568516,2021-03-17T22:18:24.000Z,3125,812
1372127675565899777,2021-03-17T10:08:25.000Z,2560,600
1371943974441717760,2021-03-16T21:58:27.000Z,3967,1028
1371760254581628928,2021-03-16T09:48:25.000Z,2857,731
1371576543688933377,2021-03-15T21:38:25.000Z,3157,788
1371392833417003008,2021-03-15T09:28:25.000Z,2896,753
1371209146910015489,2021-03-14T21:18:31.000Z,3298,855
1371027929610735620,2021-03-14T09:18:25.000Z,2447,634
1370846733534646272,2021-03-13T21:18:25.000Z,2346,604
1370663069467168772,2021-03-13T09:08:36.000Z,2835,691
1370481830676299790,2021-03-12T21:08:25.000Z,3076,746
1370300636709928961,2021-03-12T09:08:25.000Z,2809,714
1370119442806542338,2021-03-11T21:08:25.000Z,2736,673
1369935733453099013,2021-03-11T08:58:25.000Z,2951,752
1369752022652760081,2021-03-10T20:48:25.000Z,2897,755
1369570828560531457,2021-03-10T08:48:25.000Z,3088,812
1369389632467648521,2021-03-09T20:48:25.000Z,2578,638
1369205922875211776,2021-03-09T08:38:25.000Z,2792,687
1369022213567942657,2021-03-08T20:28:25.000Z,2739,655
1368841017747718149,2021-03-08T08:28:25.000Z,3446,937
1368659823198416902,2021-03-07T20:28:24.000Z,3048,734
1368476113480060928,2021-03-07T08:18:25.000Z,3155,790
1368292404168699904,2021-03-06T20:08:25.000Z,3942,884
1368111209720016900,2021-03-06T08:08:25.000Z,3270,867
1367927498663673858,2021-03-05T19:58:25.000Z,2997,756
1367746304038887425,2021-03-05T07:58:25.000Z,2905,742
1367562594505089024,2021-03-04T19:48:25.000Z,3061,818
1367381399490158592,2021-03-04T07:48:25.000Z,2870,771
1367197689306374148,2021-03-03T19:38:25.000Z,2788,701
1367013980351451136,2021-03-03T07:28:25.000Z,3078,783
1366832786229911557,2021-03-02T19:28:25.000Z,2793,660
1366649075790192642,2021-03-02T07:18:25.000Z,3310,845
1366467880225767433,2021-03-01T19:18:25.000Z,2907,685
1366286684858560514,2021-03-01T07:18:24.000Z,3446,876
1366102976163700740,2021-02-28T19:08:25.000Z,3313,827
1365919265963061248,2021-02-28T06:58:25.000Z,5000,1230
1365738071703093250,2021-02-27T18:58:25.000Z,3051,734
1365556877736706049,2021-02-27T06:58:25.000Z,3039,733
1365375682633678852,2021-02-26T18:58:24.000Z,3188,769
1365191975813722112,2021-02-26T06:48:25.000Z,3176,821
1365010779943161859,2021-02-25T18:48:25.000Z,3268,816
1364827071168606211,2021-02-25T06:38:25.000Z,3428,873
1364645875197255686,2021-02-24T18:38:25.000Z,2583,597
1364462167257473026,2021-02-24T06:28:25.000Z,3863,981
1364280970929709057,2021-02-23T18:28:25.000Z,2834,713
1364097260871708673,2021-02-23T06:18:25.000Z,3513,910
1363913558837321729,2021-02-22T18:08:27.000Z,1638,372
1363732355307995137,2021-02-22T06:08:25.000Z,3089,740
1363548645451304961,2021-02-21T17:58:25.000Z,3373,858
1363364935070322690,2021-02-21T05:48:25.000Z,3885,930
1363183738025304073,2021-02-20T17:48:24.000Z,2830,667
1363000029447872516,2021-02-20T05:38:24.000Z,3501,872
1362816319163424772,2021-02-19T17:28:25.000Z,2971,745
1362635124811198464,2021-02-19T05:28:24.000Z,2684,638
1362451416443465738,2021-02-18T17:18:25.000Z,2331,568
1362267802904723457,2021-02-18T05:08:48.000Z,3280,877
1362086510539997188,2021-02-17T17:08:25.000Z,2511,577
1361905315940343808,2021-02-17T05:08:24.000Z,3697,950
1361721606364618760,2021-02-16T16:58:25.000Z,2523,578
1361540411618123779,2021-02-16T04:58:24.000Z,3775,920
1361356703967678470,2021-02-15T16:48:25.000Z,2545,598
1361175506654269440,2021-02-15T04:48:24.000Z,3848,953
1360991796575293445,2021-02-14T16:38:24.000Z,3682,853
1360808087855185923,2021-02-14T04:28:25.000Z,3387,780
1360626892840329225,2021-02-13T16:28:25.000Z,3529,798
1360443183382089729,2021-02-13T04:18:25.000Z,3898,956
1360259474641018884,2021-02-12T16:08:25.000Z,3236,720
1360078276681687041,2021-02-12T04:08:24.000Z,3663,902
1359897082698563589,2021-02-11T16:08:24.000Z,2677,544
1359713411085565953,2021-02-11T03:58:34.000Z,3868,942
1359532180255502345,2021-02-10T15:58:25.000Z,3109,718
1359348477222871041,2021-02-10T03:48:27.000Z,3686,881
1359167275065106439,2021-02-09T15:48:25.000Z,2362,543
1358986079743971332,2021-02-09T03:48:24.000Z,3960,947
1358804885504983040,2021-02-08T15:48:24.000Z,3591,782
1358621202416336896,2021-02-08T03:38:31.000Z,3697,876
1358439983875506178,2021-02-07T15:38:25.000Z,3944,913
1358258789972144131,2021-02-07T03:38:25.000Z,4501,1090
1358077593770221570,2021-02-06T15:38:24.000Z,3565,802
1357893884794310657,2021-02-06T03:28:25.000Z,3805,922
1357712689301192710,2021-02-05T15:28:24.000Z,4388,1060
1357528978823802880,2021-02-05T03:18:24.000Z,4301,1023
1357345274977390596,2021-02-04T15:08:26.000Z,1592,361
1357164075227230214,2021-02-04T03:08:25.000Z,3976,1034
1356982880132616192,2021-02-03T15:08:24.000Z,1451,322
1356801685709070337,2021-02-03T03:08:24.000Z,3906,973
1356617978104737796,2021-02-02T14:58:25.000Z,1475,326
1356436783614070784,2021-02-02T02:58:25.000Z,3697,870
1356255589077278720,2021-02-01T14:58:25.000Z,1517,377
1356071878553690115,2021-02-01T02:48:25.000Z,3960,903
1355890683681386496,2021-01-31T14:48:24.000Z,3447,694
1355706976500666368,2021-01-31T02:38:25.000Z,3110,683
1355523305277698052,2021-01-30T14:28:35.000Z,3171,722
1355339554069356545,2021-01-30T02:18:25.000Z,3604,876
1355158357598998533,2021-01-29T14:18:24.000Z,2654,610
1354974649701036036,2021-01-29T02:08:25.000Z,3583,848
1354793453868216324,2021-01-28T14:08:24.000Z,1321,290
1354609744749723656,2021-01-28T01:58:25.000Z,2972,701
1354426034779774976,2021-01-27T13:48:25.000Z,1544,355
1354244839580299267,2021-01-27T01:48:25.000Z,1985,522
1354063645555253248,2021-01-26T13:48:25.000Z,1537,345
1353879937611149313,2021-01-26T01:38:25.000Z,3285,770
1353698739349819394,2021-01-25T13:38:24.000Z,1694,406
1353515063215349761,2021-01-25T01:28:32.000Z,3263,788
1353331321368670208,2021-01-24T13:18:25.000Z,3346,757
1353147619057537024,2021-01-24T01:08:27.000Z,3654,839
1352966414945185800,2021-01-23T13:08:24.000Z,1821,442
1352785220735553536,2021-01-23T01:08:24.000Z,3382,841
1352601518223093760,2021-01-22T12:58:26.000Z,1497,387
1352420315616473089,2021-01-22T00:58:24.000Z,3266,836
1352236608481681409,2021-01-21T12:48:25.000Z,1580,387
1352055413932515328,2021-01-21T00:48:25.000Z,2427,597
1351874219781578754,2021-01-20T12:48:25.000Z,1512,327
1351693024032645121,2021-01-20T00:48:24.000Z,2901,722
1351509313106403331,2021-01-19T12:38:24.000Z,1559,358
1351325604835176448,2021-01-19T00:28:25.000Z,3628,837
1351142306108370946,2021-01-18T12:20:03.000Z,1421,294
1350960698227126273,2021-01-18T00:18:24.000Z,2955,543
1350779504021680128,2021-01-17T12:18:24.000Z,1853,459
1350595795301658625,2021-01-17T00:08:25.000Z,4030,902
1350414601146544128,2021-01-16T12:08:25.000Z,1831,460
1350233406458777601,2021-01-16T00:08:24.000Z,3859,932
1350049757717278721,2021-01-15T11:58:39.000Z,2480,702
1349868502199500803,2021-01-14T23:58:24.000Z,3281,732
1349684793366228992,2021-01-14T11:48:25.000Z,1814,447
1349503599454400516,2021-01-13T23:48:25.000Z,3632,857
1349322402799489025,2021-01-13T11:48:24.000Z,2368,651
1349141208019443713,2021-01-12T23:48:24.000Z,2301,592
1348957499106463744,2021-01-12T11:38:24.000Z,1673,399
1348776304414318596,2021-01-11T23:38:24.000Z,2934,693
1348592625947987969,2021-01-11T11:28:32.000Z,2285,607
1348411400155258880,2021-01-10T23:28:24.000Z,3760,860
1348227691133210627,2021-01-10T11:18:25.000Z,2313,633
1348046496235720707,2021-01-09T23:18:24.000Z,3857,905
1347862785816997894,2021-01-09T11:08:24.000Z,2214,597
1347679100270485506,2021-01-08T22:58:30.000Z,2468,603
1347495365084401665,2021-01-08T10:48:24.000Z,1895,467
1347314171008974851,2021-01-07T22:48:24.000Z,2032,469
1347132975721443329,2021-01-07T10:48:24.000Z,1611,360
1346949267794010112,2021-01-06T22:38:25.000Z,1957,478
1346768073764831232,2021-01-06T10:38:25.000Z,1763,422
1346586877722243073,2021-01-05T22:38:24.000Z,3542,859
1346403169069359105,2021-01-05T10:28:25.000Z,2309,592
1346221972829728774,2021-01-04T22:28:24.000Z,2340,589
1346038264281628674,2021-01-04T10:18:25.000Z,2282,579
1345857068729819137,2021-01-03T22:18:24.000Z,2244,556
1345673358374039552,2021-01-03T10:08:24.000Z,2546,637
1345489648307613697,2021-01-02T21:58:24.000Z,3175,754
1345308452680306688,2021-01-02T09:58:24.000Z,2203,556
1345124743490449414,2021-01-01T21:48:24.000Z,3934,888
1344943549033414656,2021-01-01T09:48:24.000Z,4162,895
1344759838702764033,2020-12-31T21:38:24.000Z,2047,492
1344578644581249024,2020-12-31T09:38:24.000Z,2497,682
1344394938541355010,2020-12-30T21:28:25.000Z,3260,756
1344213744512069632,2020-12-30T09:28:25.000Z,3440,718
1344030032264654848,2020-12-29T21:18:25.000Z,3239,698
1343848835966263296,2020-12-29T09:18:24.000Z,3441,752
1343665125878870016,2020-12-28T21:08:24.000Z,4206,900
1343483930662612993,2020-12-28T09:08:24.000Z,4104,834
1343300250912567298,2020-12-27T20:58:31.000Z,4248,871
1343119027737153538,2020-12-27T08:58:24.000Z,3460,766
1342935317976920064,2020-12-26T20:48:24.000Z,3864,856
1342751607226847232,2020-12-26T08:38:24.000Z,3655,808
1342570412891365376,2020-12-25T20:38:24.000Z,4209,881
1342386702535553024,2020-12-25T08:28:24.000Z,3333,779
1342202993207373832,2020-12-24T20:18:25.000Z,2910,678
1342019281681313794,2020-12-24T08:08:24.000Z,4236,986
1341835571635908608,2020-12-23T19:58:25.000Z,2543,591
1341651862190239750,2020-12-23T07:48:25.000Z,3328,776
1341470667385024516,2020-12-22T19:48:25.000Z,3655,843
1341289471963262976,2020-12-22T07:48:24.000Z,3997,924
1341105765193576454,2020-12-21T19:38:25.000Z,3238,764
1340922052136611840,2020-12-21T07:28:25.000Z,4158,1001
1340740856555466753,2020-12-20T19:28:24.000Z,2235,544
1340559662442229763,2020-12-20T07:28:24.000Z,3392,804
1340375953474727936,2020-12-19T19:18:24.000Z,1896,426
1340192243832020994,2020-12-19T07:08:25.000Z,4452,1046
1340011049794342912,2020-12-18T19:08:25.000Z,2959,578
1339829853948956672,2020-12-18T07:08:24.000Z,3280,708
1339646146000670727,2020-12-17T18:58:25.000Z,3958,858
1339464948725010432,2020-12-17T06:58:24.000Z,3776,870
1339281240420134913,2020-12-16T18:48:25.000Z,4271,950
1339097528151773187,2020-12-16T06:38:24.000Z,4024,913
1338913822569099264,2020-12-15T18:28:25.000Z,3798,775
1338732625532497920,2020-12-15T06:28:25.000Z,4805,1043
1338551431406776320,2020-12-14T18:28:24.000Z,4004,865
1338367720690225155,2020-12-14T06:18:24.000Z,4031,867
1338186526480617472,2020-12-13T18:18:24.000Z,3857,803
1338002817089474560,2020-12-13T06:08:25.000Z,3899,848
1337821621839687685,2020-12-12T18:08:24.000Z,3709,787
1337637913450983425,2020-12-12T05:58:25.000Z,4207,944
1337454201526489088,2020-12-11T17:48:24.000Z,2825,609
1337270490717675520,2020-12-11T05:38:24.000Z,3458,784
1337086785000714242,2020-12-10T17:28:26.000Z,2207,478
1336905587502755841,2020-12-10T05:28:25.000Z,3331,785
1336721880754118659,2020-12-09T17:18:26.000Z,3243,679
1336538168435347456,2020-12-09T05:08:25.000Z,3623,829
1336354456292777987,2020-12-08T16:58:25.000Z,3269,657
1336170744678653952,2020-12-08T04:48:25.000Z,3309,735
1335987035069444103,2020-12-07T16:38:25.000Z,3401,744
1335803325363654656,2020-12-07T04:28:25.000Z,4705,1026
1335622128897576963,2020-12-06T16:28:24.000Z,3836,808
1335440934834757637,2020-12-06T04:28:24.000Z,3394,681
1335257224868933636,2020-12-05T16:18:24.000Z,2924,515
1335076029426266117,2020-12-05T04:18:24.000Z,4224,946
1334892331472990208,2020-12-04T16:08:27.000Z,3904,889
1334711124818857986,2020-12-04T04:08:24.000Z,4227,982
1334527415025098752,2020-12-03T15:58:24.000Z,3444,780
1334346220593180674,2020-12-03T03:58:24.000Z,3226,778
1334162517166272513,2020-12-02T15:48:26.000Z,3164,685
1333981318217158659,2020-12-02T03:48:25.000Z,4363,1013
1333800123088814080,2020-12-01T15:48:24.000Z,2823,551
1333616414331121665,2020-12-01T03:38:25.000Z,3283,767
1333432705653071872,2020-11-30T15:28:25.000Z,2252,500
1333248993921523712,2020-11-30T03:18:25.000Z,3797,902
1333065281590202371,2020-11-29T15:08:24.000Z,3189,658
1332881571897077766,2020-11-29T02:58:25.000Z,3488,780
1332697861222518791,2020-11-28T14:48:25.000Z,3208,733
1332514151130951680,2020-11-28T02:38:25.000Z,3973,954
1332330445787295746,2020-11-27T14:28:26.000Z,3050,728
1332149244631920640,2020-11-27T02:28:24.000Z,3416,848
1331965536188698625,2020-11-26T14:18:25.000Z,3178,758
1331784341815496705,2020-11-26T02:18:25.000Z,3900,889
1331600630897668102,2020-11-25T14:08:25.000Z,3470,742
1331419435828121601,2020-11-25T02:08:24.000Z,4414,974
1331235728014053379,2020-11-24T13:58:25.000Z,4109,914
1331054532982435840,2020-11-24T01:58:25.000Z,4677,1064
1330870823041851393,2020-11-23T13:48:25.000Z,4303,957
1330689626932178951,2020-11-23T01:48:24.000Z,5090,1116
1330505918879043587,2020-11-22T13:38:25.000Z,4270,900
1330322205654327298,2020-11-22T01:28:24.000Z,7048,1547
1330138497806688271,2020-11-21T13:18:25.000Z,5609,1248
1329954785668329478,2020-11-21T01:08:24.000Z,6625,1467
1329771081545228291,2020-11-20T12:58:26.000Z,7788,1964
1329587365669707777,2020-11-20T00:48:25.000Z,9654,2188
1329406171455827969,2020-11-19T12:48:25.000Z,3316,817
1329224977497944070,2020-11-19T00:48:25.000Z,3511,898
1329041269474136064,2020-11-18T12:38:25.000Z,2499,621
1328860072248807424,2020-11-18T00:38:24.000Z,3306,805
1328676471771197440,2020-11-17T12:28:51.000Z,3129,687
1328492652111814657,2020-11-17T00:18:25.000Z,3754,953
1328308941596528640,2020-11-16T12:08:25.000Z,3516,815
1328127747235962880,2020-11-16T00:08:25.000Z,3965,941
1327946551596027907,2020-11-15T12:08:24.000Z,2352,603
1327762843316457473,2020-11-14T23:58:25.000Z,5555,1319
1327581649329156098,2020-11-14T11:58:25.000Z,4112,985
1327397938964942848,2020-11-13T23:48:25.000Z,4612,1123
1327216744461643785,2020-11-13T11:48:25.000Z,3687,928
1327033035229962243,2020-11-12T23:38:25.000Z,3005,684
1326851839963377670,2020-11-12T11:38:25.000Z,2842,704
1326668129041338369,2020-11-11T23:28:24.000Z,2095,498
1326485820392542215,2020-11-11T11:23:59.000Z,1870,435
1326303225050492929,2020-11-10T23:18:25.000Z,1884,444
1326119516452040706,2020-11-10T11:08:25.000Z,1755,415
1325938322070495232,2020-11-09T23:08:25.000Z,1862,432
1325757127516884994,2020-11-09T11:08:25.000Z,1948,457
1325573415860834310,2020-11-08T22:58:24.000Z,1931,439
1325389706603995136,2020-11-08T10:48:25.000Z,1844,449
1325205995807674370,2020-11-07T22:38:25.000Z,2027,458
1325022283782627329,2020-11-07T10:28:24.000Z,1978,449
1324838577012797440,2020-11-06T22:18:25.000Z,1958,440
1324654867810553857,2020-11-06T10:08:26.000Z,1699,414
1324473669062713347,2020-11-05T22:08:24.000Z,1945,438
1324289959927386112,2020-11-05T09:58:25.000Z,1949,466
1324108765969420290,2020-11-04T21:58:25.000Z,1895,423
1323927570103095297,2020-11-04T09:58:24.000Z,1800,462
1323743860099633154,2020-11-03T21:48:24.000Z,2008,496
1323562665537581057,2020-11-03T09:48:24.000Z,1998,494
1323378955991289856,2020-11-02T21:38:24.000Z,2162,487
1323197761655836672,2020-11-02T09:38:24.000Z,1720,405
1323016567232385024,2020-11-01T21:38:24.000Z,2005,490
1322835372951351303,2020-11-01T09:38:24.000Z,2151,608
1322651666169159680,2020-10-31T21:28:25.000Z,2268,571
1322470469832986624,2020-10-31T09:28:24.000Z,1789,448
1322286760337068033,2020-10-30T21:18:25.000Z,1860,462
1322103050958446592,2020-10-30T09:08:25.000Z,1672,393
1321921856732057607,2020-10-29T21:08:25.000Z,1955,462
1321738144795025411,2020-10-29T08:58:25.000Z,1743,421
1321556950451146755,2020-10-28T20:58:24.000Z,1870,444
1321373243308167168,2020-10-28T08:48:25.000Z,2005,500
1321192047425048577,2020-10-27T20:48:25.000Z,2030,504
1321008336767197184,2020-10-27T08:38:25.000Z,1987,502
1320827140770832392,2020-10-26T20:38:24.000Z,1914,427
1320643431056711681,2020-10-26T08:28:24.000Z,1990,486
1320459727382499333,2020-10-25T20:18:26.000Z,2014,476
1320276010743582720,2020-10-25T08:08:25.000Z,2087,525
1320094816609456128,2020-10-24T20:08:25.000Z,2045,497
1319911105884524544,2020-10-24T07:58:25.000Z,1987,525
1319727395612598272,2020-10-23T19:48:25.000Z,1949,524
1319543687064453122,2020-10-23T07:38:25.000Z,1812,473
1319359976066908166,2020-10-22T19:28:25.000Z,1843,472
1319176265312645122,2020-10-22T07:18:25.000Z,1951,530
1318995070775922690,2020-10-21T19:18:25.000Z,1987,529
1318813875198939136,2020-10-21T07:18:24.000Z,1908,530
1318632679412277256,2020-10-20T19:18:24.000Z,3570,1033
1318448972374081536,2020-10-20T07:08:25.000Z,4687,1413
1318265264123772930,2020-10-19T18:58:25.000Z,4589,1301
1318084067053735936,2020-10-19T06:58:25.000Z,5374,1520
1317900356781809664,2020-10-18T18:48:25.000Z,4524,1220
1317719160189837317,2020-10-18T06:48:24.000Z,5601,1577
1317535451373252610,2020-10-17T18:38:24.000Z,4535,1234
1317354257281130498,2020-10-17T06:38:24.000Z,4981,1481
1317170547701223428,2020-10-16T18:28:25.000Z,5013,1400
1316986837978710016,2020-10-16T06:18:25.000Z,5310,1537
1316805644041760769,2020-10-15T18:18:25.000Z,2947,853
1316624449626689536,2020-10-15T06:18:25.000Z,4785,1358
1316443254880174083,2020-10-14T18:18:24.000Z,4248,1186
1316259552959049728,2020-10-14T06:08:27.000Z,3823,1147
1316075835087093761,2020-10-13T17:58:25.000Z,3431,960
1315894640017575937,2020-10-13T05:58:24.000Z,4410,1319
1315710934015512578,2020-10-12T17:48:26.000Z,5077,1492
1315527220329414656,2020-10-12T05:38:25.000Z,5143,1468
1315346025087938568,2020-10-11T17:38:24.000Z,4821,1288
1315162314589564929,2020-10-11T05:28:24.000Z,4558,1354
1314978604875481089,2020-10-10T17:18:25.000Z,4233,1195
1314797409545916417,2020-10-10T05:18:24.000Z,4255,1197
1314613700704325633,2020-10-09T17:08:25.000Z,4375,1205
1314432505362223104,2020-10-09T05:08:24.000Z,3914,1129
1314248797879513097,2020-10-08T16:58:25.000Z,4286,1182
1314067601656623105,2020-10-08T04:58:25.000Z,4576,1390
1313883892261310465,2020-10-07T16:48:25.000Z,3899,1157
1313700182949851142,2020-10-07T04:38:25.000Z,4334,1332
1313518986349481984,2020-10-06T16:38:25.000Z,4139,1154
1313335276526280705,2020-10-06T04:28:25.000Z,4425,1264
1313151566539640833,2020-10-05T16:18:25.000Z,3651,1102
1312970372141273089,2020-10-05T04:18:25.000Z,4408,1270
1312789177298280448,2020-10-04T16:18:24.000Z,4161,1200
